"DATE_TIME","TEMPERATURE","DEPTH","BATHYTHERMIC_HEADER_ID"
2021-07-08 15:15:56,2.127,91.7,28402
2021-07-08 15:15:59,2.127,91.7,28402
2021-07-08 15:16:04,2.127,91.6,28402
2021-07-08 15:16:07,2.127,91.6,28402
2021-07-08 15:16:10,2.127,91.6,28402
2021-07-08 15:16:13,2.128,91.6,28402
2021-07-08 15:16:18,2.128,91.7,28402
2021-07-08 15:16:32,2.128,91.7,28402
2021-07-08 15:16:21,2.128,91.7,28402
2021-07-08 15:16:24,2.128,91.6,28402
2021-07-08 15:16:29,2.128,91.6,28402
2021-07-08 15:16:35,2.128,91.6,28402
2021-07-08 15:16:38,2.128,91.6,28402
2021-07-08 15:16:43,2.128,91.7,28402
2021-07-08 15:16:46,2.128,91.7,28402
2021-07-08 15:16:49,2.128,91.7,28402
2021-07-08 15:16:52,2.128,91.7,28402
2021-07-08 15:16:57,2.128,91.6,28402
2021-07-08 15:17:00,2.129,91.7,28402
2021-07-08 15:17:03,2.128,91.7,28402
2021-07-08 15:17:08,2.128,91.7,28402
2021-07-08 15:17:11,2.128,91.7,28402
2021-07-08 15:17:14,2.128,91.6,28402
2021-07-08 15:17:17,2.128,91.6,28402
2021-07-08 15:17:22,2.128,91.7,28402
2021-07-08 15:17:25,2.128,91.7,28402
2021-07-08 15:17:28,2.127,91.7,28402
2021-07-08 15:17:33,2.127,91.7,28402
2021-07-08 15:17:36,2.127,91.7,28402
2021-07-08 15:17:39,2.127,91.7,28402
2021-07-08 15:17:42,2.127,91.7,28402
2021-07-08 15:17:47,2.127,91.6,28402
2021-07-08 15:17:50,2.127,91.7,28402
2021-07-08 15:17:53,2.127,91.7,28402
2021-07-08 15:17:58,2.127,91.6,28402
2021-07-08 15:18:01,2.127,91.7,28402
2021-07-08 15:18:04,2.127,91.6,28402
2021-07-08 15:18:07,2.127,91.6,28402
2021-07-08 15:18:12,2.128,91.6,28402
2021-07-08 15:18:15,2.128,91.7,28402
2021-07-08 15:18:18,2.128,91.7,28402
2021-07-08 15:18:23,2.128,91.7,28402
2021-07-08 15:18:26,2.128,91.7,28402
2021-07-08 15:18:29,2.128,91.7,28402
2021-07-08 15:18:32,2.128,91.7,28402
2021-07-08 15:18:37,2.128,91.7,28402
2021-07-08 15:18:40,2.128,91.7,28402
2021-07-08 15:18:43,2.128,91.7,28402
2021-07-08 15:18:46,2.128,91.7,28402
2021-07-08 15:18:51,2.128,91.7,28402
2021-07-08 15:18:54,2.128,91.7,28402
2021-07-08 15:18:57,2.128,91.7,28402
2021-07-08 15:19:02,2.127,91.7,28402
2021-07-08 15:19:05,2.128,91.7,28402
2021-07-08 15:19:08,2.127,91.7,28402
2021-07-08 15:19:11,2.127,91.6,28402
2021-07-08 15:19:16,2.127,91.7,28402
2021-07-08 15:19:19,2.127,91.7,28402
2021-07-08 15:19:22,2.128,91.7,28402
2021-07-08 15:19:27,2.128,91.6,28402
2021-07-08 15:19:30,2.128,91.7,28402
2021-07-08 15:19:33,2.128,91.6,28402
2021-07-08 15:19:36,2.128,91.7,28402
2021-07-08 15:19:41,2.129,91.6,28402
2021-07-08 15:19:44,2.128,91.6,28402
2021-07-08 15:19:47,2.127,91.7,28402
2021-07-08 15:19:52,2.127,91.6,28402
2021-07-08 15:19:55,2.128,91.6,28402
2021-07-08 15:19:58,2.128,91.7,28402
2021-07-08 15:20:01,2.128,91.7,28402
2021-07-08 15:20:06,2.128,91.6,28402
2021-07-08 15:20:09,2.128,91.6,28402
2021-07-08 15:20:12,2.128,91.6,28402
2021-07-08 15:20:17,2.128,91.6,28402
2021-07-08 15:20:20,2.128,91.6,28402
2021-07-08 15:20:34,2.128,91.6,28402
2021-07-08 15:20:23,2.129,91.7,28402
2021-07-08 15:20:26,2.129,91.5,28402
2021-07-08 15:20:31,2.128,91.7,28402
2021-07-08 15:20:37,2.129,91.6,28402
2021-07-08 15:20:40,2.129,91.7,28402
2021-07-08 15:20:45,2.129,91.6,28402
2021-07-08 15:20:48,2.129,91.6,28402
2021-07-08 15:20:51,2.129,91.6,28402
2021-07-08 15:20:56,2.129,91.6,28402
2021-07-08 15:20:59,2.129,91.7,28402
2021-07-08 15:21:02,2.128,91.6,28402
2021-07-08 15:21:05,2.128,91.6,28402
2021-07-08 15:21:10,2.129,91.7,28402
2021-07-08 15:21:13,2.129,91.7,28402
2021-07-08 15:21:16,2.129,91.6,28402
2021-07-08 15:21:21,2.13,91.6,28402
2021-07-08 15:21:24,2.129,91.6,28402
2021-07-08 15:21:27,2.129,91.6,28402
2021-07-08 15:21:30,2.129,91.6,28402
2021-07-08 15:21:35,2.129,91.6,28402
2021-07-08 15:21:38,2.129,91.6,28402
2021-07-08 15:21:41,2.129,91.6,28402
2021-07-08 15:21:46,2.129,91.6,28402
2021-07-08 15:21:49,2.129,91.6,28402
2021-07-08 15:21:52,2.129,91.6,28402
2021-07-08 15:21:55,2.129,91.6,28402
2021-07-08 15:22:00,2.13,91.6,28402
2021-07-08 15:22:03,2.129,91.6,28402
2021-07-08 15:22:06,2.129,91.6,28402
2021-07-08 15:22:11,2.129,91.6,28402
2021-07-08 15:22:14,2.13,91.6,28402
2021-07-08 15:22:17,2.13,91.6,28402
2021-07-08 15:22:20,2.13,91.6,28402
2021-07-08 15:22:25,2.13,91.7,28402
2021-07-08 15:22:28,2.13,91.6,28402
2021-07-08 15:22:31,2.13,91.6,28402
2021-07-08 15:22:34,2.13,91.7,28402
2021-07-08 15:22:39,2.13,91.7,28402
2021-07-08 15:22:42,2.13,91.6,28402
2021-07-08 15:22:56,2.129,91.6,28402
2021-07-08 15:22:45,2.129,91.6,28402
2021-07-08 15:22:50,2.129,91.6,28402
2021-07-08 15:22:53,2.129,91.6,28402
2021-07-08 15:22:59,2.13,91.6,28402
2021-07-08 15:23:04,2.129,91.7,28402
2021-07-08 15:23:07,2.129,91.7,28402
2021-07-08 15:23:10,2.129,91.6,28402
2021-07-08 15:23:15,2.129,91.6,28402
2021-07-08 15:23:18,2.13,91.7,28402
2021-07-08 15:23:21,2.13,91.7,28402
2021-07-08 15:23:24,2.13,91.7,28402
2021-07-08 15:23:29,2.13,91.6,28402
2021-07-08 15:23:32,2.13,91.7,28402
2021-07-08 15:23:35,2.13,91.6,28402
2021-07-08 15:23:40,2.13,91.6,28402
2021-07-08 15:23:43,2.13,91.7,28402
2021-07-08 15:23:46,2.13,91.6,28402
2021-07-08 15:23:49,2.13,91.6,28402
2021-07-08 15:23:54,2.13,91.7,28402
2021-07-08 15:23:57,2.13,91.7,28402
2021-07-08 15:24:00,2.13,91.7,28402
2021-07-08 15:24:05,2.13,91.7,28402
2021-07-08 15:24:08,2.13,91.7,28402
2021-07-08 15:24:11,2.13,91.7,28402
2021-07-08 15:24:14,2.13,91.7,28402
2021-07-08 15:24:19,2.131,91.7,28402
2021-07-08 15:24:22,2.131,91.7,28402
2021-07-08 15:24:25,2.131,91.6,28402
2021-07-08 15:24:28,2.131,91.6,28402
2021-07-08 15:24:33,2.131,91.7,28402
2021-07-08 15:24:36,2.131,91.7,28402
2021-07-08 15:24:39,2.131,91.7,28402
2021-07-08 15:24:44,2.132,91.6,28402
2021-07-08 15:24:47,2.132,91.6,28402
2021-07-08 15:24:50,2.132,91.7,28402
2021-07-08 15:24:53,2.131,91.7,28402
2021-07-08 15:24:58,2.131,91.7,28402
2021-07-08 15:25:04,2.131,91.6,28402
2021-07-08 15:25:09,2.131,91.7,28402
2021-07-08 15:25:12,2.131,91.6,28402
2021-07-08 15:25:15,2.131,91.6,28402
2021-07-08 15:25:18,2.131,91.6,28402
2021-07-08 15:25:23,2.13,91.7,28402
2021-07-08 15:25:26,2.13,91.7,28402
2021-07-08 15:25:29,2.13,91.7,28402
2021-07-08 15:25:34,2.13,91.6,28402
2021-07-08 15:25:37,2.13,91.7,28402
2021-07-08 15:25:40,2.13,91.7,28402
2021-07-08 15:25:43,2.13,91.7,28402
2021-07-08 15:25:48,2.13,91.6,28402
2021-07-08 15:25:51,2.132,91.6,28402
2021-07-08 15:25:54,2.134,91.6,28402
2021-07-08 15:25:59,2.132,91.7,28402
2021-07-08 15:26:02,2.133,91.6,28402
2021-07-08 15:26:05,2.133,91.6,28402
2021-07-08 15:26:08,2.133,91.6,28402
2021-07-08 15:26:13,2.131,91.6,28402
2021-07-08 15:26:16,2.132,91.7,28402
2021-07-08 15:26:19,2.132,91.6,28402
2021-07-08 15:26:22,2.132,91.7,28402
2021-07-08 15:26:27,2.131,91.7,28402
2021-07-08 15:26:30,2.131,91.6,28402
2021-07-08 15:26:33,2.131,91.6,28402
2021-07-08 15:26:38,2.131,91.7,28402
2021-07-08 15:26:41,2.131,91.6,28402
2021-07-08 15:26:44,2.131,91.6,28402
2021-07-08 15:26:47,2.131,91.6,28402
2021-07-08 15:26:52,2.13,91.6,28402
2021-07-08 15:26:55,2.13,91.6,28402
2021-07-08 15:26:58,2.13,91.7,28402
2021-07-08 15:27:03,2.131,91.6,28402
2021-07-08 15:27:06,2.131,91.6,28402
2021-07-08 15:27:09,2.131,91.6,28402
2021-07-08 15:27:12,2.131,91.6,28402
2021-07-08 15:27:17,2.131,91.7,28402
2021-07-08 15:27:20,2.131,91.6,28402
2021-07-08 15:27:23,2.131,91.6,28402
2021-07-08 15:27:28,2.131,91.6,28402
2021-07-08 15:27:31,2.131,91.6,28402
2021-07-08 15:27:34,2.131,91.6,28402
2021-07-08 15:27:37,2.131,91.6,28402
2021-07-08 15:27:42,2.131,91.6,28402
2021-07-08 15:27:45,2.131,91.6,28402
2021-07-08 15:27:48,2.131,91.6,28402
2021-07-08 15:27:53,2.131,91.5,28402
2021-07-08 15:27:56,2.131,91.6,28402
2021-07-08 15:28:10,2.131,91.6,28402
2021-07-08 15:27:59,2.131,91.6,28402
2021-07-08 15:28:02,2.131,91.6,28402
2021-07-08 15:28:07,2.132,91.6,28402
2021-07-08 15:28:13,2.132,91.5,28402
2021-07-08 15:28:16,2.132,91.6,28402
2021-07-08 15:28:21,2.132,91.5,28402
2021-07-08 15:28:24,2.133,91.5,28402
2021-07-08 15:28:27,2.134,91.6,28402
2021-07-08 15:28:32,2.134,91.6,28402
2021-07-08 15:28:35,2.134,91.6,28402
2021-07-08 15:28:38,2.134,91.6,28402
2021-07-08 15:28:41,2.134,91.6,28402
2021-07-08 15:28:46,2.134,91.6,28402
2021-07-08 15:28:49,2.133,91.6,28402
2021-07-08 15:28:52,2.134,91.6,28402
2021-07-08 15:28:57,2.134,91.6,28402
2021-07-08 15:29:00,2.134,91.6,28402
2021-07-08 15:29:03,2.133,91.6,28402
2021-07-08 15:29:06,2.133,91.6,28402
2021-07-08 15:29:22,2.132,91.6,28402
2021-07-08 15:29:11,2.133,91.6,28402
2021-07-08 15:29:14,2.132,91.6,28402
2021-07-08 15:29:17,2.133,91.6,28402
2021-07-08 15:29:25,2.132,91.6,28402
2021-07-08 15:29:28,2.133,91.6,28402
2021-07-08 15:29:31,2.133,91.6,28402
2021-07-08 15:29:36,2.133,91.5,28402
2021-07-08 15:29:39,2.134,91.6,28402
2021-07-08 15:29:42,2.134,91.5,28402
2021-07-08 15:29:47,2.134,91.6,28402
2021-07-08 15:29:50,2.134,91.6,28402
2021-07-08 15:29:53,2.134,91.6,28402
2021-07-08 15:29:56,2.134,91.6,28402
2021-07-08 15:30:01,2.134,91.6,28402
2021-07-08 15:25:01,2.131,91.6,28402
2021-07-08 15:30:04,2.134,91.6,28402
2021-07-08 15:30:07,2.134,91.6,28402
2021-07-08 15:30:10,2.134,91.6,28402
2021-07-08 15:30:15,2.134,91.6,28402
2021-07-08 15:30:18,2.134,91.6,28402
2021-07-08 15:30:21,2.134,91.6,28402
2021-07-08 15:30:26,2.134,91.6,28402
2021-07-08 15:30:29,2.134,91.6,28402
2021-07-08 15:30:32,2.134,91.6,28402
2021-07-08 15:30:35,2.134,91.6,28402
2021-07-08 15:30:40,2.134,91.8,28402
2021-07-08 15:30:43,2.134,91.8,28402
2021-07-08 15:30:46,2.134,91.8,28402
2021-07-08 15:30:51,2.133,91.7,28402
2021-07-08 15:30:54,2.134,91.7,28402
2021-07-08 15:30:57,2.134,91.8,28402
2021-07-08 15:31:00,2.133,91.6,28402
2021-07-08 15:31:05,2.134,91.6,28402
2021-07-08 15:31:08,2.134,91.6,28402
2021-07-08 15:31:11,2.134,91.5,28402
2021-07-08 15:31:16,2.134,91.5,28402
2021-07-08 15:31:19,2.134,91.4,28402
2021-07-08 15:31:22,2.134,91.4,28402
2021-07-08 15:31:25,2.134,91.4,28402
2021-07-08 15:31:30,2.134,91.3,28402
2021-07-08 15:31:33,2.134,91.4,28402
2021-07-08 15:31:36,2.134,91.3,28402
2021-07-08 15:31:41,2.133,91.3,28402
2021-07-08 15:31:44,2.133,91.2,28402
2021-07-08 15:31:47,2.134,91.2,28402
2021-07-08 15:31:50,2.135,91.2,28402
2021-07-08 15:31:55,2.134,91.1,28402
2021-07-08 15:31:58,2.134,91,28402
2021-07-08 15:32:01,2.136,90.9,28402
2021-07-08 15:32:04,2.135,90.8,28402
2021-07-08 15:32:09,2.135,90.5,28402
2021-07-08 15:32:12,2.135,90.2,28402
2021-07-08 15:32:15,2.135,90,28402
2021-07-08 15:32:20,2.135,89.4,28402
2021-07-08 15:32:23,2.135,89.1,28402
2021-07-08 15:32:26,2.136,88.7,28402
2021-07-08 15:32:29,2.135,88.2,28402
2021-07-08 15:32:34,2.136,87.4,28402
2021-07-08 15:32:37,2.137,86.8,28402
2021-07-08 15:32:40,2.136,86.2,28402
2021-07-08 15:32:45,2.137,85.1,28402
2021-07-08 15:32:48,2.136,84.5,28402
2021-07-08 15:32:51,2.135,83.8,28402
2021-07-08 15:32:54,2.135,82.9,28402
2021-07-08 15:32:59,2.135,81.5,28402
2021-07-08 15:33:02,2.136,80.6,28402
2021-07-08 15:33:05,2.136,79.7,28402
2021-07-08 15:33:10,2.135,78.1,28402
2021-07-08 15:33:13,2.136,77.2,28402
2021-07-08 15:33:16,2.135,76.2,28402
2021-07-08 15:33:19,2.137,75.2,28402
2021-07-08 15:33:24,2.138,73.5,28402
2021-07-08 15:33:27,2.137,72.6,28402
2021-07-08 15:33:30,2.135,71.6,28402
2021-07-08 15:33:35,2.137,69.8,28402
2021-07-08 15:33:38,2.137,68.7,28402
2021-07-08 15:33:41,2.137,67.6,28402
2021-07-08 15:33:44,2.137,66.5,28402
2021-07-08 15:33:49,2.138,64.4,28402
2021-07-08 15:33:52,2.138,63.2,28402
2021-07-08 15:33:55,2.138,61.8,28402
2021-07-08 15:33:58,2.14,60.5,28402
2021-07-08 15:34:03,2.14,58,28402
2021-07-08 15:34:06,2.137,56.7,28402
2021-07-08 15:34:09,2.148,55.1,28402
2021-07-08 15:34:14,2.149,52.5,28402
2021-07-08 15:34:17,2.15,50.8,28402
2021-07-08 15:34:20,2.16,49.1,28402
2021-07-08 15:34:23,2.166,47.5,28402
2021-07-08 15:34:28,2.219,44.7,28402
2021-07-08 15:34:31,2.423,43.1,28402
2021-07-08 15:34:34,2.892,41.9,28402
2021-07-08 15:34:39,3.478,40.3,28402
2021-07-08 15:34:42,3.528,39.2,28402
2021-07-08 15:34:45,3.556,38.1,28402
2021-07-08 15:34:48,3.584,36.9,28402
2021-07-08 15:34:53,3.589,34.9,28402
2021-07-08 15:34:56,3.606,33.6,28402
2021-07-08 15:34:59,3.624,32.5,28402
2021-07-08 15:35:04,3.688,30.4,28402
2021-07-08 15:35:07,3.753,29.1,28402
2021-07-08 15:35:10,3.869,27.6,28402
2021-07-08 15:35:13,4.154,26.5,28402
2021-07-08 15:35:18,4.921,24.5,28402
2021-07-08 15:35:21,5.054,23.6,28402
2021-07-08 15:35:24,5.202,22.7,28402
2021-07-08 15:35:29,5.477,21.9,28402
2021-07-08 15:35:46,5.348,19.1,28402
2021-07-08 15:35:43,5.313,19.5,28402
2021-07-08 15:35:32,5.671,21.4,28402
2021-07-08 15:35:35,5.586,20.8,28402
2021-07-08 15:35:38,5.408,20.3,28402
2021-07-08 15:35:49,5.531,18.4,28402
2021-07-08 15:35:52,5.673,18,28402
2021-07-08 15:35:57,5.93,16.9,28402
2021-07-08 15:36:00,6.267,15.6,28402
2021-07-08 15:36:03,7.268,14.3,28402
2021-07-08 15:36:08,8.265,12.1,28402
2021-07-08 15:36:11,8.296,10.9,28402
2021-07-08 15:36:14,8.413,9.6,28402
2021-07-08 15:36:17,8.439,8.4,28402
2021-07-08 15:36:22,8.45,6.6,28402
2021-07-08 15:36:25,8.448,5.7,28402
2021-07-08 15:36:28,8.445,5.7,28402
2021-07-08 15:36:33,8.449,3.4,28402
2021-07-08 15:36:36,8.441,2.6,28402
2021-07-08 15:36:39,8.448,1.5,28402
2021-07-08 15:36:42,8.448,0.6,28402
2021-07-08 15:36:47,8.434,0.3,28402
2021-07-08 15:36:50,8.436,0.3,28402
2021-07-08 15:36:53,8.423,0.3,28402
2021-07-08 15:36:58,8.43,0.3,28402
2021-07-08 15:37:01,8.438,0.3,28402
2021-07-08 15:37:04,8.427,0.3,28402
2021-07-08 15:37:07,8.431,0.3,28402
2021-07-08 15:37:12,8.431,0.3,28402
2021-07-08 15:37:15,8.442,0.4,28402
2021-07-08 15:37:18,8.437,0.3,28402
2021-07-08 15:37:23,8.437,0.2,28402
2021-07-08 15:37:26,8.428,0.3,28402
2021-07-08 15:37:29,8.43,0.2,28402
2021-07-08 15:37:32,8.438,0.3,28402
2021-07-08 15:37:37,8.434,0.3,28402
2021-07-08 15:37:40,8.43,0.2,28402
2021-07-08 15:37:43,8.44,0.3,28402
2021-07-08 15:37:46,8.434,0.3,28402
2021-07-08 15:37:51,8.422,0.5,28402
2021-07-08 15:37:54,8.429,0.4,28402
2021-07-08 15:37:57,8.431,0.4,28402
2021-07-08 15:38:02,8.437,0.5,28402
2021-07-08 15:38:05,8.438,0.4,28402
2021-07-08 15:38:08,8.432,0.4,28402
2021-07-08 15:38:11,8.438,0.4,28402
2021-07-08 15:38:16,8.441,0.2,28402
2021-07-08 15:38:19,8.437,0.1,28402
2021-07-08 15:38:22,8.44,0.1,28402
2021-07-08 15:38:27,8.389,0,28402
2021-07-08 15:38:30,8.333,0,28402
2021-07-08 15:38:33,8.288,0,28402
2021-07-08 15:38:36,8.241,0,28402
2021-07-08 15:38:41,8.215,0,28402
2021-07-08 15:38:44,8.19,0,28402
2021-07-08 15:38:47,8.175,0,28402
2021-07-08 15:38:52,8.177,0,28402
2021-07-08 15:38:55,8.167,0,28402
2021-07-08 15:38:58,8.143,0,28402
2021-07-08 15:39:01,8.132,0,28402
2021-07-08 15:39:06,8.325,0,28402
2021-07-08 15:39:09,8.377,0,28402
2021-07-08 15:39:12,8.373,0,28402
2021-07-08 15:39:17,8.324,0,28402
2021-07-08 15:39:20,8.307,0,28402
2021-07-08 15:39:23,8.303,0,28402
2021-07-08 15:39:26,8.305,0,28402
2021-07-08 15:39:31,8.301,0,28402
2021-07-08 15:39:34,8.302,0,28402
2021-07-08 15:39:37,8.289,0,28402
2021-07-08 15:39:40,8.283,0,28402
2021-07-08 15:39:45,8.287,0,28402
2021-07-08 15:39:48,8.291,0,28402
2021-07-08 15:39:51,8.29,0,28402
2021-07-08 15:39:56,8.284,0,28402
2021-07-08 15:39:59,8.278,0,28402
2021-07-08 15:40:02,8.285,0,28402
2021-07-08 15:40:05,8.277,0,28402
2021-07-08 15:40:10,8.271,0,28402
2021-07-08 15:40:13,8.265,0,28402
2021-07-08 15:40:21,8.248,0,28402
2021-07-08 15:40:24,8.248,0,28402
2021-07-08 15:40:27,8.252,0,28402
2021-07-08 15:40:30,8.252,0,28402
2021-07-08 15:40:35,8.238,0,28402
2021-07-08 15:40:38,8.217,0,28402
2021-07-08 15:40:41,8.197,0,28402
2021-07-08 15:40:46,8.194,0,28402
2021-07-08 15:40:49,8.192,0,28402
2021-07-08 15:40:52,8.192,0,28402
2021-07-08 15:40:55,8.186,0,28402
2021-07-08 15:41:00,8.187,0,28402
2021-07-08 15:41:03,8.19,0,28402
2021-07-08 15:41:06,8.19,0,28402
2021-07-08 15:41:11,8.195,0,28402
2021-07-08 15:41:14,8.212,0,28402
2021-07-08 15:41:17,8.231,0,28402
2021-07-08 15:41:20,8.24,0,28402
2021-07-08 15:41:25,8.251,0,28402
2021-07-08 15:41:28,8.26,0,28402
2021-07-08 15:41:31,8.268,0,28402
2021-07-08 15:41:34,8.272,0,28402
2021-07-08 15:41:39,8.268,0,28402
2021-07-08 15:41:42,8.269,0,28402
2021-07-08 15:41:45,8.271,0,28402
2021-07-08 15:41:50,8.254,0,28402
2021-07-08 15:41:53,8.251,0,28402
2021-07-08 15:41:56,8.258,0,28402
2021-07-08 15:41:59,8.253,0,28402
2021-07-08 15:42:04,8.561,0,28402
2021-07-08 15:40:16,8.258,0,28402
